LokacijaId;Nastanek;Ura;Leto;Skupina dogodka;Dogodek;WGSLat;WGSLon;OPIS
319458;13.04.2022;20:48;2022;Nesreče v gorah;nesreče v gorah;46,28036;13,77876;Ob 20.51 sta se na Komni, občina Bohinj, izgubila dva tuja planinca. Reševalci GRS Bohinj so ju našli ter ju pospremili do koče.
326266;13.07.2022;13:39;2022;Nesreče v gorah;nesreče v gorah;46,391931;13,9653874;Ob 13.44 si je na planini Klek na Pokljuki, občina Gorje, planinka poškodovala nogo. Poškodovano osebo so oskrbeli gorski reševalci GRS Radovljica in dežurna ekipa GRS z Brnika. V SB Jesenice pa poškodovanko prepeljal helikopter SV skupaj z dežurno ekipo GRS.
328974;13.08.2022;22:27;2022;Nesreče v gorah;nesreče v gorah;46,3817778;13,824808;Ob 22.27 se je na poti na Triglav, občina Kranjska Gora, poškodoval planinec. Na klasični način so posredovali gorski reševalci GRS Bovec in Mojstrana. Oskrbnik Koče na Doliču je našel poškodovanca, mu nudil prvo pomoč, pospremili do stare vojašnica in skupaj bivakirala do jutranjih ur. Dne 14. 8. 2022 bo v pomoč pri reševanju nudil tudi helikopter SV skupaj z GRS zdravnikom iz GRS Kamnik in GRS letalcem iz GRS Bohinj.
336818;13.11.2022;17:43;2022;Nesreče v gorah;nesreče v gorah;46,3576204;14,0810734;Ob 17.45 sta na Mali Osojnici, občina Bled, obtičala poškodovana planinca. Gorski reševalci GRS Radovljica so ju na kraju oskrbeli in pospremili v dolino.
321088;14.05.2022;20:57;2022;Nesreče v gorah;nesreče v gorah;46,318737;13,779051;Ob 20.57 si je pri Koči pri Triglavskih jezerih planinec poškodoval gleženj in omagal. Gorski reševalci Postaje GRS Bohinj so poškodovanca oskrbeli. Poškodovanca je v nedeljo 15.5. v jutranjih urah helikopter SV v spremstvu dežurne ekipe za reševanje v gorah prepeljal do Planine Blato. 
326329;14.07.2022;13:56;2022;Nesreče v gorah;nesreče v gorah;46,3754749;14,5475125;Ob 14.00 so se na Slovenski poti na Ledine, občina Jezersko, zaplezali štirje planinci. Gorski reševalci GRS Jezersko so ugotovili, da so se zaplezani planinci sami vrnili na planinsko pot in nadaljevali v smeri Kranjske koče na Ledinah. 
328984;14.08.2022;00:21;2022;Nesreče v gorah;nesreče v gorah;46,3770109;13,8344334;"Ob 22.27 se je na poti na Triglav, občina Kranjska Gora, poškodoval planinec. Na klasični način so posredovali gorski reševalci Gorske reševalne službe (GRS) Bovec in Mojstrana. Oskrbnik Koče na Doliču je našel poškodovanca, mu nudil prvo pomoč, pospremili do stare vojašnice, kjer sta skupaj bivakirala do jutranjih ur. Dne 14. 8. 2022 bo pomoč pri reševanju nudil tudi helikopter Slovenske vojske (SV) skupaj z GRS zdravnikom iz GRS Kamnik in GRS letalcem iz GRS Bohinj.

Včeraj 13.8 2022 se je poti na Triglav, občina Kranjska Gora, poškodoval planinec. Na klasični način so posredovali gorski reševalci GRS Bovec in Mojstrana. Oskrbnik Koče na Doliču je našel poškodovanca, mu nudil prvo pomoč in pospremili do stare vojašnice, kjer sta skupaj bivakirala do jutranjih ur 14.8.2022. Ob 5.55 je helikopter SV z GRS zdravnikom iz GRS Kamnik in GRS letalcem iz GRS Bohinj poškodovanega planinca prepeljal v SB Jesenice.
"
329005;14.08.2022;12:36;2022;Nesreče v gorah;nesreče v gorah;46,2980851;13,796809;Ob 12.40 si je ob Črnem Jezeru, občina Bohinj, planinka poškodovala desno roko in ni mogla sestopiti. Na kraju so jo oskrbeli gorski reševalci GRS Bohinj in dežurna ekipa GRS z Brnika ter jo s helikopterjem SV prepeljali v SB Jesenice. O nesreči so bili obveščeni policisti PU Kranj. 
329013;14.08.2022;14:28;2022;Nesreče v gorah;nesreče v gorah;46,3188657;13,7788714;Ob 14.28 je v Koči pri Triglavskih jezerih, občina Bohinj, otrok dobil vročinske krče. Gorski reševalci GRS Bohinj in dežurna ekipa GRS Brnik so obolelega otroka s helikopterjem Slovenske vojske prepeljali v dolino, kjer so ga prevzeli reševalci NMP Bohinj.
329019;14.08.2022;16:29;2022;Nesreče v gorah;nesreče v gorah;46,425663;13,7593487;Ob 16.35 sta se na območju Prisanka, občina Kranjska Gora, zaplezala dva tuja planinca. Gorski reševalci GRS Kranjska Gora in dežurna ekipa GRS z Brnika so s helikopterjem SV planinca locirali, ju rešili iz stene ter nepoškodovana prepeljali v dolino.
313882;15.01.2022;11:49;2022;Nesreče v gorah;nesreče v gorah;46,4254701;14,2298515;Ob 11.49 je v Y grapi v Vrtači, občina Tržič, poškodovala oseba. Posredovali so reševalci GRS Tržič in helikopter SV z dežurno posadko GRZS-HNMP Brnik. Na kraju nesreče je že bil avstrijski helikopter, ki je oskrbel poškodovanega in ga prepeljal na nadaljnje zdravljenje v bolnišnico v Celovcu. 
313885;15.01.2022;12:01;2022;Nesreče v gorah;nesreče v gorah;46,3478927;14,5927074;Ob 12.00 je na poti na Kamniško sedlo, občina Kamnik, planinec padel v prepad Bosova grapa in se pri tem tako hudo poškodoval, da je na kraju nesreče umrl. Posredovali so reševalci GRS Kamnik in helikopter SV z ekipo GRS Brnik, ki so preminulega prepeljali v dolino.
339520;15.01.2023;11:29;2023;Nesreče v gorah;nesreče v gorah;46,3533695;14,5472748;Ob 11.31 sta pod Grintavcem, občina Kamnik, planinca obtičala v bivaku Pavla Kemperla. Aktivirani so bili gorski reševalci GRS Kamnik in posadka s helikopterjem Slovenske vojske. Helikopter je poletel z Brnika, a je bilo zaradi vremenskih pogojev na lokaciji posredovanje prekinjeno, zato so na lokacijo gorski reševalci odšli peš in ju pospremili v dolino.
321131;15.05.2022;16:22;2022;Nesreče v gorah;nesreče v gorah;46,3472292;14,6179798;Ob 16.22 sta pri plezanju v Zeleniških špicah, občina Kamnik, tuja državljana na strmem pobočju zašla s smeri in obtičala v steni. Helikopter SV z dežurno združeno ekipo HNMP/GRS na krovu ju je nepoškodovana z vitlom dvigni iz stene in prepeljal v dolino Kamniške Bistrice. V pripravljenosti so bili gorski reševalci GRS Kamnik.
346485;15.05.2023;17:16;2023;Nesreče v gorah;nesreče v gorah;46,3634077;13,7705018;Ob 17.30 so na območju Velike Glave v občini Bovec štirje tuji planinci obtičali v snegu. V skupini naj bi imel eden poškodovano koleno. Posredovali so gorski reševalci GRS Bovec in ekipa HNMP s helikopterjem SV. Planince so prepeljali na letališče v Bovec. 
346478;15.05.2023;16:59;2023;Nesreče v gorah;nesreče v gorah;46,3759982;14,5297663;Ob 16.59 je na planinski poti iz Češke Koče, občina Jezersko, onemogel obtičal tuj planinec in ni mogel nadaljevati sestopa. Gorski reševalci GRS Jezersko so ga oskrbeli in pospremili v dolino.
323657;15.06.2022;16:56;2022;Nesreče v gorah;nesreče v gorah;46,193631;13,8033205;Ob 16.56 sta tuja pohodnika zašla s poti, pri sestopu med Kobiljo glavo in Jalovnikom, občina Tolmin. Reševalci GRS Tolmin so pohodnika našli in pospremila v dolino.
326403;15.07.2022;15:15;2022;Nesreče v gorah;nesreče v gorah;46,3950726;13,8720518;Ob 15.15 je na poti proti Staničevi koči, občina Kranjska Gora dva planinaca ujela nevihta. Aktivirani so bili gorski reševalci GSR Mojstrana, vendar njihovo posredovanje ni bilo potrebno, planinca sta sama prišla do koče.
329067;15.08.2022;10:13;2022;Nesreče v gorah;nesreče v gorah;46,4357571;13,7662992;Ob 10.01 je pri plezanju po Hanzovi poti na Goličico v Kranjski Gori padel plezalec in nezavesten obležal. Reševalci GRS Kranjska Gora so ga s pomočjo dežurne ekipe za reševanje v gorah GRS Brnik oskrbeli. Helikopter SV je poškodovanca pripeljal v SB Jesenice. 
329089;15.08.2022;12:55;2022;Nesreče v gorah;nesreče v gorah;46,4513141;13,725638;Ob 12.55 sta se na pobočju Grla nad Tamarjem, občina Kranjska Gora, zaplezali tuji planinki. Reševalci GRS Rateče so ju s pomočjo dežurne ekipe za reševanje v gorah GRS Brnik in helikopterjem SV z vitlom dvignili iz nevarnega terena. Helikopter ju je nepoškodovani prepeljal v dolino. 
329090;15.08.2022;13:05;2022;Nesreče v gorah;nesreče v gorah;46,4425057;14,3923491;Ob 13.05 si je na pobočju Užnika, občina Tržič, planinec poškodoval nogo. Reševalci GRS Tržič so ga s pomočjo dežurne ekipe za reševanje v gorah GRS Brnik oskrbeli na kraju dogodka, nato pa ga je helikopter SV prepajal v SB Jesenice.
329126;15.08.2022;19:00;2022;Nesreče v gorah;nesreče v gorah;46,2458421;13,6668821;Ob 19.00 se je na planini Kašina, občina Kobarid, poškodoval planinec. Posredovali so gorski reševalci GRS Tolmin, ki so planinca s poškodovano glavo oskrbeli in ga s terenskim vozilom prepeljali v ZD Tolmin.
335498;15.10.2022;18:16;2022;Nesreče v gorah;nesreče v gorah;46,2979713;14,6217382;Ob 18.16 so na Gabrški peči, občina Kamnik, tri planinke zašle iz označene poti. Reševalci GRS Kamnik so prišli do precej izmučenih planink in jih nepoškodovane pospremili do nihalke na Veliki planini. Z nihalko so se odpeljale v dolino. 
335486;15.10.2022;15:29;2022;Nesreče v gorah;nesreče v gorah;46,3819432;13,5239347;Ob 15.29 sta se pod Črneljsko špico, občina Bovec, na višini okoli 2000 metrov nadmorske višine zaplezala lovca. Posredovali so reševalci GRS Bovec in združena ekipa HNMP in GRS na Brniku. Zaplezana lovca je helikopter SV nepoškodovana prepeljal v dolino.
335487;15.10.2022;16:14;2022;Nesreče v gorah;nesreče v gorah;46,3469473;13,9580187;Ob 16.19 je v gozdu na Pokljuki, občina Bohinj, osebo obšla slabost. Reševalci GRS Radovljica in združena ekipa GRZS - HNMP so osebo na kraju oskrbeli. S helikopterjem SV je bil prepeljan v dolino do reševalcev NMP Bled.
335506;15.10.2022;19:30;2022;Nesreče v gorah;nesreče v gorah;46,4243639;13,7677178;Ob 19.30 sta pri sestopu s Prisojnika v občini Kranjska Gora planinca zašla iz poti. Gorski reševalci GRS Kranjska Gora so ju našli nepoškodovana in pospremili v dolino.
313937;16.01.2022;12:36;2022;Nesreče v gorah;nesreče v gorah;46,4289711;14,2336017;Ob 12.36 si je planinec pri sestopu od Planinskega doma na Zelenici do parkirišča, občina Žirovnica, poškodoval koleno, zato je potreboval pomoč. Gorski reševalci GRS Tržič so ga prepeljali v dolino.  
313938;16.01.2022;12:42;2022;Nesreče v gorah;nesreče v gorah;46,4369949;14,0775401;Ob 12.30 je pod goro Jelenkamen, občina Jesenice, onemogel planinec. Gorski reševalci GRS Jesenice so iskali planinca, vendar je ta medtem ob pomoči mimoidoče planinke sestopil v dolino. 
313927;16.01.2022;10:07;2022;Nesreče v gorah;nesreče v gorah;46,3758767;13,8464356;Ob 10.08 je pri sestopu z Malega Triglava planincu zdrsnilo na snegu in je padel v Snežno konto, kjer je podlegel poškodbam. Posredovali so gorski reševalci GRS Mojstrana in helikopter Slovenske vojske, ki je mrtvega planinca prepeljal v dolino.  
313930;16.01.2022;11:07;2022;Nesreče v gorah;nesreče v gorah;46,3761266;13,8479127;Ob 11.10 je pri sestopu z Malega Triglava na istem mestu zdrsnilo še drugemu planincu in je prav tako padel v Snežno konto, kjer je podlegel poškodbam. Posredovali so gorski reševalci GRS Mojstrana in helikopter Slovenske vojske, ki je mrtvega planinca prepeljal v dolino.  
313945;16.01.2022;14:27;2022;Nesreče v gorah;nesreče v gorah;46,4743861;13,7506343;Ob 14.27 je na pobočju gore Vitranc omagala planinka in ni več mogla nadaljevati poti. Gorski reševalci GRS Kranjska Gora so planinko nepoškodovano pospremili v dolino
313965;16.01.2022;20:21;2022;Nesreče v gorah;nesreče v gorah;46,2847527;13,7924377;Ob 20.22 sta pri sestopu iz Komne, občina Bohinj, osebi padli čez prepadne stene. Gorski reševalci GRS Bohinj, Radovljica in Tržič so v nočni iskalno-reševalni akciji našli eno preminulo osebo. V jutranjih urah pa so s pomočjo drona locirali tudi drugo preminulo osebo. Obe preminuli osebi so gorski reševalci na klasičen način v dopoldanskih urah prenesli v dolino in predali pogrebni službi.
319621;16.04.2022;13:52;2022;Nesreče v gorah;nesreče v gorah;45,5884543;14,447417;Ob 13.52 si je pri sestopu s Snežnika, občina Ilirska Bistrica, planinka poškodovala nogo. Poškodovano planinko so oskrbeli mimoidoči in jo prenesli do planinske koče, kjer je počakala na helikopterski prevoz. Poletel je helikopter SV v spremstvu dežurne ekipe HNMP Brnik z letalcem reševalcem GRS Kranj in poškodovanko prepeljal v UKC Ljubljana. 
321194;16.05.2022;15:18;2022;Nesreče v gorah;nesreče v gorah;46,3512599;14,5326371;Ob 15.18 se je na področju Grintovca v občini Kamnik na poti na Grintovec izgubil planinec. Aktivirani so bili gorski reševalci GRS Kamnik in Kranj. Nepoškodovanega planinca sta v dolino prepeljala helikopter SV skupaj z združeno ekipo HNMP–GRS.
323702;16.06.2022;09:49;2022;Nesreče v gorah;nesreče v gorah;46,3773368;14,5561788;Ob 9.55 se je pri sestopu s Koroške Babe po Rudijevi vertikali, občina Jezersko, poškodovala planinka. Aktivirani so bili gorski reševalci GRS Jezersko. Poškodovanko je na kraju oskrbela združena ekipa HNMP – GRZS in nato s helikopterjem LPE prepeljala v nadaljnjo oskrbo v SB Jesenice.
326483;16.07.2022;10:26;2022;Nesreče v gorah;nesreče v gorah;46,366331;13,5775072;Ob 10.26 je med vrhom Rombona in trdnjavo Kluže, občina Bovec, zašel planinec. Reševalec GRS Bovec ga je telefonsko usmerjal do markirane planinske poti, po kateri je varno sestopil v dolino.
335518;16.10.2022;09:03;2022;Nesreče v gorah;nesreče v gorah;46,4220827;13,7769259;Ob 9.03 si je med Prisojnikom in Razorjem, občina Bovec, planinec pri padcu poškodoval nogo in hrbet. S helikopterjem SV v spremstvu ekipe HENMP je bil prepeljan v SB Jesenice. Za primer klasičnega reševanja v gorah so bili aktivirani tudi gorski reševalci GRS Bovec.
335527;16.10.2022;11:57;2022;Nesreče v gorah;nesreče v gorah;46,4875138;13,8417835;Ob 11.55 je v zavarovani plezalni poti Jermanka v Srednjem Vrhu, občina Kranjska Gora, onemogel planinec. Gorski reševalci GRS Kranjska Gora so ga z vrvno tehniko rešili iz zahtevnega dela, spustili na pot ter ga pospremili v dolino.
317419;17.03.2022;06:20;2022;Nesreče v gorah;nesreče v gorah;46,236664;14,090722;Ob 6.20 se je na Ratitovcu, občina Železniki, planika pri sestopu poškodovala nogo. Gorski reševalci GRS Škofja Loka so poškodovano planinko na kraju oskrbeli in prenesli v dolino, kjer so jo prevzeli reševalci NMP Škofja Loka.
319691;17.04.2022;16:54;2022;Nesreče v gorah;nesreče v gorah;46,1679465;14,1677914;Ob 16.59 je na poti na Stari vrh, občina Gorenja vas–Poljane, pohodnici zdrsnilo na strmem pobočju. Gorski reševalci GRS Škofja Loka so poškodovanko s pomočjo vrvne tehnike spustili do gozdne poti, kjer so jo predali reševalcem NMP Škofja Loka. Poškodbe so bile za osebo usodne.
319698;17.04.2022;19:12;2022;Nesreče v gorah;nesreče v gorah;46,3789567;13,8488558;Ob 19.12 si je v Krnici, občina Kranjska Gora, planinec poškodoval ramo. Posredovali so reševalci GRS Mojstrana, helikopter SV in dežurna ekipa za posredovanje v gorah. Ponesrečenca je helikopter prepeljal v SB Jesenice. 
347241;17.05.2023;13:25;2023;Nesreče v gorah;nesreče v gorah;46,3592225;13,898361;Ob 13.30 sta na Viševniku, občina Bohinj, zaradi snega in slabih vremenskih razmer obtičali planinki. Gorski reševalci GRS Bohinj so ju našli in nepoškodovani pospremili v dolino. 
323903;17.06.2022;14:13;2022;Nesreče v gorah;nesreče v gorah;46,3555353;13,906222;Ob 14.13 se je pri sestopu iz Viševnika, občina Bohinj, pri padcu poškodoval pohodnik. Na kraju so ga oskrbeli mimoidoči in ga pospremili v dolino. Posredovanje gorskih reševalcev GRS Bohinj je bilo prekinjeno. V pripravljenosti je bila tudi dežurna ekipa GRS Brnik.
323917;17.06.2022;16:21;2022;Nesreče v gorah;nesreče v gorah;46,3415934;14,6261365;Ob 16.33 sta se od Korošice proti Beli, občina Kamnik, zaplezala dva planinca. Aktivirani so bili reševalci GRS Kamnik in dežurna ekipa GRS Brnik. Nepoškodovana planinca so našli in s helikopterjem LPE prepeljali v dolino.
326574;17.07.2022;10:57;2022;Nesreče v gorah;nesreče v gorah;46,3066556;14,5504832;Ob 11.06 se je pod planino Kompotela, občina Kamnik, na pešpoti poškodovala pohodnica. Aktivirani so bili gorski reševalci GRS Kamnik. Poškodovanko je na kraju oskrbela dežurna ekipa GRS na Brniku. V UKC Ljubljana pa jo je prepeljal helikopter LPE skupaj z dežurno ekipo GRS.
326575;17.07.2022;11:15;2022;Nesreče v gorah;nesreče v gorah;46,4812565;13,9686056;Ob 11.15 si je na sedlu Mlinca v Karavankah, občina Kranjska Gora, pri padcu pohodnica zlomila roko. Gorski reševalci GRS Mojstrana so poškodovanko na kraju oskrbeli, v SB Jesenice pa jo je prepeljal helikopter LPE skupaj z dežurno ekipo GRS na Brniku.
326603;17.07.2022;18:06;2022;Nesreče v gorah;nesreče v gorah;46,3077923;13,8255644;Ob 18.07 si je pri sestopu s planine Viševnik, občina Bohinj, planinka zlomila roko.  Reševalci GRS Bohinj so jo na kraju oskrbeli in pospremili v dolino. V bolnišnico jo bodo peljali domači sami.
326582;17.07.2022;13:30;2022;Nesreče v gorah;nesreče v gorah;46,3596886;13,472574;Ob 13.30 je pod Prestreljeniškim oknom na Kaninskem pogorju, občina Bovec, padajoč kamen poškodoval pohodnika. Aktivirani so bili gorski reševalci GRS Bovec. Poškodovanega pohodnika je na kraju oskrbela dežurna ekipa GRS Brnik. Helikopter LPE pa je skupaj z dežurno ekipo nato poškodovanca prepeljala v nadaljnjo oskrbo v SB Jesenice. Helikopter je še v dolino prepeljal tri nepoškodovane mladoletne otroke, ki so bili skupaj s poškodovancem.
326590;17.07.2022;15:11;2022;Nesreče v gorah;nesreče v gorah;46,262111;13,6747295;Ob 15.11 je v bližini hriba Batognica, občina Kobarid, obnemogla planinka. Aktivirani so bili gorski reševalci GRS Tolmin. V SB Jesenice je planinko prepeljal helikopter LPE skupaj z dežurno ekipo GRS na Brniku.
326591;17.07.2022;15:43;2022;Nesreče v gorah;nesreče v gorah;46,4384542;14,7394076;Ob 14.43 sta pod Raduho, občina Črna na Koroškem, gorska reševalca GRS Koroške na klasični način v dolino pospremili onemoglo pohodnico.
326614;17.07.2022;20:14;2022;Nesreče v gorah;nesreče v gorah;46,4272341;13,7555027;Ob 20.20 je na grebenu pod Prisojnikom onemogel planinec. Gorski reševalci GRS Kranjska Gora so v sodelovanju s posadko s helikopterjem LPE onemoglega planinca oskrbeli in prepeljali v dolino. 
329240;17.08.2022;07:45;2022;Nesreče v gorah;nesreče v gorah;46,37894;13,84877;Ob 7.45 se je na Kredarici, občina Kranjska Gora, planinka poškodovala nogo. Gorski reševalci GRS Mojstrana in dežurna ekipa GRS Brnik so jo na kraju oskrbeli nato pa s helikopterjem Slovenske vojske prepeljali na Pokljuko.
329639;17.08.2022;12:47;2022;Nesreče v gorah;nesreče v gorah;46,389741;13,8385941;Ob 12.47 se je v Bavarski smeri v severni steni Triglava poškodovala alpinistka. Posredovali GRS Mojstrana in GRS Brnik s helikopterjem SV.
329644;17.08.2022;14:10;2022;Nesreče v gorah;nesreče v gorah;46,3868581;14,3331113;Ob 14.11 se je v Dolžanovi soteski, občina Tržič, pri plezanju poškodovala plezalka. Posredovali so GRS Tržič.
329658;17.08.2022;12:04;2022;Nesreče v gorah;nesreče v gorah;46,1117181;13,9187559;Ob 12:04 so člani GRS Tolmin na območju Šibrelj, občina Cerkno tujima pohodnikoma nudili pomoč, ki so zašli z planinske poti. Nepoškodovane so jih z vrvno tehniko pospremili v dolino.
329664;17.08.2022;08:45;2022;Nesreče v gorah;nesreče v gorah;46,3661852;13,8168518;Ob 8:45 si je pohodnik pod kočo na Doliču, občina Bovec, poškodoval nogo. Člani GRS Bovec in dežurna ekipa GRS na Brniku so poškodovano osebo z helikopterjem SV pripeljali na zdravljenje v SB Jesenice.
335580;17.10.2022;14:33;2022;Nesreče v gorah;nesreče v gorah;46,4429544;13,6392841;Ob 14.33 so pod vrhom Mangarta v občini Bovec zaradi onemoglosti in slabih razmer za nadaljevanje poti obtičali planinci. Gorski reševalci GRS Bovec so jih s pomočjo helikopterja SV prepeljali do Mangartskega sedla.
335588;17.10.2022;17:31;2022;Nesreče v gorah;nesreče v gorah;46,3000591;13,9261408;Ob 17.31 je bil pogrešan pohodnik, ki se je vračal s planine Četeže, občina Bohinj. Gorski reševalci Bohinj so preminulega pohodnika našli v strmi grapi v vodi. Z vrvno tehniko so ga dvignili iz težko dostopnega terena, ga prenesli v dolino in predali pristojni pogrebni službi.
319723;18.04.2022;11:52;2022;Nesreče v gorah;nesreče v gorah;46,3552671;14,393317;Ob 11.54 se je med sestopom s Storžiča, občina Tržič, poškodoval planinec. Gorski reševalci GRS Tržič in posadka s helikopterjem SV z dežurno ekipo HNMP so poškodovanega planinca oskrbeli ter prepeljali v SB Jesenice.
323987;18.06.2022;11:05;2022;Nesreče v gorah;nesreče v gorah;46,278523;13,8984752;Ob 11.05 sta se na pobočju Peči, naselje Stara Fužina v občini Bohinj izgubila tuja pohodnika. Gorski reševalci GRS Bohinju so nepoškodovana pohodnika našli v gozdu in na klasični način pospremili v dolino.
324001;18.06.2022;14:55;2022;Nesreče v gorah;nesreče v gorah;46,2293929;14,0900021;Ob 14.55 je na poti na Ratitovec omagal planinec. Gorski reševalci GRS Škofja Loka so nezavestnega planinca oživljali do prihoda zdravnika dežurne ekipe GRS na Brniku, ki je ugotovil, da je planinec preminul. V dolino so preminulega na klasični način prenesli gorski reševalci.
324013;18.06.2022;17:15;2022;Nesreče v gorah;nesreče v gorah;46,4377968;14,2036334;Ob 17.15 se je pri sestopu z Vrtače v občini Žirovnica planinec poškodoval gleženj. Gorski reševalci GRS Radovljica in dežurna ekipa GRS Brnik so poškodovanega na kraju oskrbeli in nato s helikopterjem Slovenske policije prepeljali v SB Jesenice.
324033;18.06.2022;21:45;2022;Nesreče v gorah;nesreče v gorah;46,3385569;14,6256697;Ob 21.54 sta dve osebi sestopali po poti čez skok v Kamniško belo v Kamniških Alpah, občina Kamnik. Zaradi prevelike zahtevnosti sta obtičala. Gorski reševalci GRS Kamnik so ju varno pospremili v dolino. O dogodku so bile obveščene pristojne službe.
324043;18.06.2022;23:23;2022;Nesreče v gorah;nesreče v gorah;46,3556886;14,6399649;Ob 8.25 je posadka s helikopterjem Letalske policijske enote z združeno ekipo HNMP - GRS poletela poletela na območje občine Luče, kjer so v domu na Korošici oskrbeli obolelega planinca in ga prepeljali v UKC Ljubljana.
326658;18.07.2022;12:39;2022;Nesreče v gorah;nesreče v gorah;46,3590008;14,5339477;Ob 12.40 je na Jezerski Kočni, občina Jezersko, obtičala planinka. Gorski reševalci GRS Jezersko so jo s pomočjo helikopterja LPE ter dežurne ekipe GRS na Brniku nepoškodovano prepeljali v dolino.
326661;18.07.2022;13:14;2022;Nesreče v gorah;nesreče v gorah;46,3585782;13,79225;Ob 13.14 si je planinka na Prehodavcih v občini Bovec poškodovala zapestje. Aktivirani so bili gorski reševalci GRS Bovec in helikopter LPE z dežurno ekipo GRS na Brniku. Poškodovano so prepeljali na zdravljenje v SB Jesenice.
326677;18.07.2022;17:46;2022;Nesreče v gorah;nesreče v gorah;46,370256;14,5364182;Ob 17.46 se je v ferati Češka Koča, občina Jezersko, poškodovala planinka. Gorski reševalci GRS Jezersko so jo ob pomoči helikopterja LPE ter dežurne ekipe GRS na Brniku oskrbeli ter jo prepeljali v UKC Ljubljana.
329754;18.08.2022;13:47;2022;Nesreče v gorah;nesreče v gorah;46,2769274;13,9136654;Ob 13.47 je nad naseljem Kamnje, občina Bohinj, v ferati omagal plezalec. Posredovali so gorski reševalci GRS Bohinj.
329758;18.08.2022;14:14;2022;Nesreče v gorah;nesreče v gorah;46,4385797;13,731533;Ob 14.14 so na Mali Mojstrovki, občina Kranjska Gora, posredovali gorski reševalci GRS Kranjska Gora, kjer je planince v gori ujela nevihta in sami niso mogli sestopiti. Gorski reševalci so ju pospremili v dolino.
333793;18.09.2022;12:15;2022;Nesreče v gorah;nesreče v gorah;46,4358443;13,755735;Ob 12.15 je na Vršiču, občina Kranjska Gora, planinko obšla slabost, zaradi česar je izgubila zavest. Reševalci NMP Jesenice in gorski reševalci GRS Kranjska Gora so obolelo oskrbeli in jo na nadaljnje preiskave prepeljali v SB Jesenice.
335642;18.10.2022;16:24;2022;Nesreče v gorah;nesreče v gorah;46,4578288;13,8089428;Ob 16.24 sta se v steni Rušice, občina Kranjska Gora, zaplezala dva alpinista. Gorski reševalci GRS Kranjska Gora in združena ekipa GRZS-HNMP so ob pomoči helikopterja SV alpinista rešili iz stene in prepeljali v dolino.
314096;19.01.2022;15:16;2022;Nesreče v gorah;nesreče v gorah;46,3518208;14,5258543;Ob 15.16 je na poti s Kokrske Kočne proti Suhadolniku, občina Preddvor, zdrsnil planinec in se poškodoval. Gorski reševalci GRS Kranj in združena ekipa HNMP-GRS Brnik so s helikopterjem SV poleteli na kraj nesreče, kjer so oskrbeli poškodovanega in ga prepeljali v UKC Ljubljana.
317584;19.03.2022;14:37;2022;Nesreče v gorah;nesreče v gorah;46,4737303;13,9730064;Ob 14.40 si je na poti z Dovške Babe, občina Kranjska Gora, planinka zlomila nogo.  Gorski reševalci GRS Mojstrana so jo na oskrbeli in prepeljali v dolino, kjer so jo predali reševalcem NMP Jesenice.
317585;19.03.2022;14:45;2022;Nesreče v gorah;nesreče v gorah;46,360688;13,5701909;Ob 14.53 se je na Rombonu, občina Bovec, poškodoval planinec. Posredovali so gorski reševalci GRS Bovec ter posadka s helikopterjem SV z dežurno ekipo reševalcev na krovu. Poškodovanca so prepeljali v jeseniško bolnišnico.
317596;19.03.2022;17:10;2022;Nesreče v gorah;nesreče v gorah;46,3868874;14,6526139;Ob 17.10 si je na poti s Krofičke čez Ute v občini Solčava pri sestopu planinec z derezo poškodoval nogo. Prvo pomoč mu je nudila planinka. Gorski reševalci GRS Celje in posadka s helikopterjem Slovenske vojske z dežurno ekipo reševalcev na krovu so poškodovanca oskrbeli, s pomočjo vitle potegnili v helikopter in prepeljali v UKC Ljubljana.
347622;19.05.2023;17:17;2023;Nesreče v gorah;nesreče v gorah;46,3082188;13,8240918;Ob 17.29 sta se blizu planine Viševnik v Bohinju na neprehodnem terenu izgubila planinca. Gorski reševalci GRS Bohinj so oba planinca z vrvno tehniko rešili in nepoškodovana pospremili nazaj v dolino.
324066;19.06.2022;12:56;2022;Nesreče v gorah;nesreče v gorah;46,3767172;14,63894;Ob 12.56 se je na plezališču na Krofički v občini Solčava poškodoval plezalec. Posadka s helikopterjem LPE z dežurno ekipo GRSZ je poškodovanega prepeljala v UKC Ljubljana.
324053;19.06.2022;10:11;2022;Nesreče v gorah;nesreče v gorah;46,3964844;13,883587;Ob 10.20 je pod Rjavino na območju Debelega kamna, občina Kranjska Gora, zdrsnila planinka in se poškodovala. Na kraju so jo oskrbeli gorski reševalci GRS Mojstrana, posadka s helikopterjem LPE z dežurno ekipo GRZS pa je poškodovanko prepeljala v SB Jesenice. 
326729;19.07.2022;10:49;2022;Nesreče v gorah;nesreče v gorah;46,3757593;13,8444835;Ob 10.49 je na poti med Planiko in Malim Triglavom zadel planinko kamen v čelado, pri čemer je izgubila zavest. Posredoval je helikopter Slovenske vojske z dežurno ekipo GRS na Brniku in ponesrečeno prepeljal na zdravljenje  v UKC Ljubljana.
326734;19.07.2022;12:05;2022;Nesreče v gorah;nesreče v gorah;46,4746057;13,8303498;Ob 12.05 je na poti proti Martuljškim slapovi, občina Kranjska Gora, planinka padla in se poškodovala. Gorski reševalci GRS Kranjska Gora so jo na kraju oskrbeli in prenesli v dolino, kjer so jo prevzeli reševalci NMP Jesenice.
